0.101630724	0.206702185	0.842136563	0.142947596	0.090224243	B
0.100284829	0.206818006	0.842100521	0.14283586	0.090048596	B
0.287958935	0.262045402	0.824998648	0.194532385	0.141357169	B
0.288647532	0.262971971	0.824998648	0.19456963	0.141357169	B
0.289743028	0.264709289	0.824980627	0.194662743	0.141357169	B
0.290525525	0.265211181	0.824962607	0.194718611	0.141376686	B
0.29180882	0.265539341	0.824908544	0.194755857	0.141376686	B
0.071551535	0.278414794	0.857904885	0.184271295	0.127949414	B
0.071582835	0.278221759	0.857904885	0.184401654	0.128125061	B
0.071708035	0.277430314	0.857886865	0.184699616	0.128515389	B
0.071739335	0.277333797	0.857886865	0.184848598	0.12867152	B
0.071895834	0.276831905	0.857832802	0.185090692	0.128925233	B
